frame_id,x,y,z,t_norm,match_count,status
253,-0.8087002193713918,-8.039415795516975,-9.199294380363847,0.9999999999999998,840,updated
254,-0.6849806989081292,-9.03144509036999,-9.175391275758606,0.9999999999999998,779,updated
257,-0.686262999954876,-10.020853165437,-9.030236128773659,0.9999999999999999,730,updated
259,-0.5251034510499019,-10.191849454708368,-10.002238118921913,0.9999999999999999,799,updated
265,0.05224681813972376,-10.769199723897993,-9.424887849732286,0.9999999999999999,831,updated
266,0.0616830823468714,-10.766922420321722,-8.424934965439114,0.9999999999999999,699,updated
267,0.03989546272260953,-10.878367302384104,-9.4184667152555,0.9999999999999999,786,updated
268,0.6172457319122352,-11.45571757157373,-8.841116446065874,0.9999999999999999,772,updated
269,1.3011663714952482,-11.413965486570609,-8.112755737247603,0.9999999999999999,745,updated
272,1.4249976593422042,-11.353641848222187,-9.103223743195587,0.9999999999999998,838,updated
273,1.4373494261343647,-11.218535799213102,-10.093977895030575,0.9999999999999999,740,updated
276,1.5063093044496232,-11.187997823975367,-11.091129822898703,0.9999999999999999,801,updated
277,1.2998485702763691,-11.063034347644013,-10.12068760677874,0.9999999999999999,743,updated
278,1.3135057595856034,-11.04889933693515,-11.120494429446214,0.9999999999999998,752,updated
280,1.2809733528128955,-10.392179125062386,-11.873926712951087,0.9999999999999999,587,updated
301,1.4778687362016543,-10.793947179596975,-12.76825027763877,0.9999999999999999,503,updated
305,1.39055028975652,-9.971119027369223,-13.32979219131207,0.9999999999999999,674,updated
306,1.3829300883520717,-9.209923973159203,-12.681313955766141,0.9999999999999999,569,updated
307,1.4300663803984783,-8.2117527629911,-12.643466826896695,0.9999999999999998,629,updated
317,0.4317419489438762,-8.214309346971614,-12.701275074052232,0.9999999999999999,735,updated
328,0.543742269061547,-8.119476904437269,-13.690447827486388,0.9999999999999999,663,updated
331,0.5560341093320997,-8.29319990310631,-14.675165670523773,0.9999999999999998,600,updated
332,0.7762195044114116,-8.265552290012485,-15.650231822784214,0.9999999999999999,518,updated
335,0.7849562716617232,-7.267209326497656,-15.707108848888286,0.9999999999999999,542,updated
336,0.7800916934020614,-7.256793648769971,-16.707042771473088,0.9999999999999999,476,updated
337,0.7859424334231269,-6.258308348525566,-16.652335605241905,0.9999999999999999,518,updated
338,0.6984515903371183,-6.146965773036774,-15.662412283332769,0.9999999999999999,541,updated
340,0.25288233661551207,-5.2588734564597,-15.775372795790604,0.9999999999999999,751,updated
342,-0.3549012239990653,-5.212577684975093,-14.98262072547523,0.9999999999999999,822,updated
343,-0.6551030820237085,-5.181650635096598,-14.02924652715415,0.9999999999999999,481,updated
344,-0.4084511755878561,-6.135505146808903,-13.858002819130647,0.9999999999999999,426,updated
347,-1.3554596729264565,-6.101597447694163,-13.538589021824974,0.9999999999999999,500,updated
357,-1.4539847815121354,-6.327931699480224,-14.50764299836427,0.9999999999999998,533,updated
358,-1.3133719909814827,-6.423049707482396,-15.493127959027232,0.9999999999999999,481,updated
360,-1.0112585371794256,-6.477424711642473,-14.54140803176166,0.9999999999999999,500,updated
365,-0.808114253145289,-6.3995821975592975,-15.517457693851387,0.9999999999999999,573,updated
368,-0.7480001057706034,-6.282904372041831,-14.5261088277513,0.9999999999999999,584,updated
374,-0.6465596514328125,-6.3260684487830305,-15.52001360020328,0.9999999999999999,721,updated
375,-0.8129058139394486,-6.240328876613388,-14.537680825638834,0.9999999999999999,500,updated
382,-0.7756893862150787,-7.159418380486578,-14.929968247534527,0.9999999999999998,650,updated
384,-0.8304318965572862,-7.127250910305222,-15.927950467528232,0.9999999999999999,689,updated
386,-0.9823872256695769,-7.1498002723347565,-16.91608057243671,0.9999999999999998,700,updated
388,-0.8600530002059901,-7.33197403295369,-17.891707067680755,0.9999999999999999,578,updated
395,-0.8879583635649824,-8.331558958330596,-17.898867211188097,0.9999999999999999,732,updated
396,-0.808272323432345,-8.391465111546685,-16.903848926022025,0.9999999999999998,746,updated
398,-0.9312147676103999,-8.377180844289825,-15.911537928839962,0.9999999999999999,829,updated
401,-0.8813781325271413,-8.379206109365438,-16.91029325829005,0.9999999999999999,731,updated
405,-0.8773048285847234,-8.242042093119542,-17.900833232668816,0.9999999999999999,486,updated
406,-0.8294317883218376,-8.255968419645928,-16.902076891289465,0.9999999999999999,296,updated
409,-1.4265652834526803,-7.6738695471022185,-16.35017790453902,0.9999999999999999,846,updated
414,-1.3354292024445895,-7.979889186531583,-17.297830897475784,0.9999999999999999,733,updated
421,-1.502966500129725,-8.953228630300474,-17.45448842550437,0.9999999999999998,666,updated
425,-1.531744485466595,-8.910252387305118,-16.4558268861939,0.9999999999999999,666,updated
427,-1.3176089351261662,-8.354242649587274,-17.258945269524364,0.9999999999999999,587,updated
432,-1.4524323413785118,-8.303004921211558,-16.26940126124711,0.9999999999999999,689,updated
439,-1.4524323331299593,-7.303004921211558,-16.269401260390374,0.9999999999999999,501,updated
440,-1.450149758497668,-7.270567380151377,-17.26887241844498,0.9999999999999999,557,updated
443,-1.589444195909006,-7.419283440664372,-16.289852197483356,0.9999999999999999,689,updated
449,-1.5102103425169313,-8.293610754355472,-16.768677577982707,0.9999999999999999,626,updated
451,-1.5638242834949572,-9.2646793644573,-16.535973259570458,0.9999999999999999,803,updated
453,-0.9864740143053301,-9.842029633646924,-15.958622990380832,0.9999999999999999,824,updated
456,-1.5638242834949552,-9.264679364457297,-16.535973259570458,0.9999999999999999,804,updated
459,-0.986474014305329,-9.842029633646924,-15.958622990380832,0.9999999999999999,841,updated
460,-0.44624193432054937,-9.652554504866183,-16.7785305920829,0.9999999999999998,490,updated
462,-0.4000389351914721,-9.854306030127871,-17.756876954536434,0.9999999999999999,499,updated
466,-0.42750200435712854,-9.818202238178346,-18.75584757274243,0.9999999999999999,521,updated
468,0.14984826483249708,-10.395552507367972,-18.178497303552803,0.9999999999999999,848,updated
476,-0.5980467654045345,-10.299414309836868,-17.52167885776872,0.9999999999999999,106,updated
477,0.39046222531699404,-10.438247488802169,-17.461884847357197,0.9999999999999999,125,updated
484,0.3557436143535871,-10.242219043257492,-16.481901446176284,0.9999999999999999,105,updated
486,0.4809714120789539,-10.197251225350954,-15.490793029286598,0.9999999999999999,83,updated
489,1.4803420454314513,-10.195841836009526,-15.455347989939568,0.9999999999999999,104,updated
492,1.1721042285219019,-9.896626276243978,-14.552320029674204,0.9999999999999999,95,updated
493,2.1706538535245694,-9.926517810430056,-14.59709884822756,0.9999999999999999,92,updated
494,2.125109337771924,-9.899906822181004,-13.598491041133471,0.9999999999999999,119,updated
499,1.8905505303495103,-9.6839799070237,-12.650673688912471,0.9999999999999998,110,updated
503,1.9187346812842152,-9.854443772158051,-13.635634461897643,0.9999999999999999,30,updated
506,1.8901168798751475,-10.050076734333723,-12.655374922003803,0.9999999999999999,100,updated
507,2.0300942730962106,-10.696799445356136,-11.90560424744067,0.9999999999999999,94,updated
510,2.1041857003173106,-10.69148280926318,-12.90284152802789,0.9999999999999999,40,updated
514,1.737580777433196,-10.658637671642595,-11.97304476128162,0.9999999999999999,50,updated
520,1.8825472218554604,-11.190208464989682,-11.138528601071458,0.9999999999999999,61,updated
524,0.8940133084473454,-11.039796071306055,-11.125231463469746,0.9999999999999999,50,updated
526,0.7515693184508787,-11.120267294089814,-10.13870518808851,0.9999999999999999,65,updated
529,0.8650515023887507,-11.14192934209718,-11.132009043716192,0.9999999999999999,39,updated
530,1.2552568057364817,-12.05237331195832,-10.994780770453012,0.9999999999999998,65,updated
538,2.2445285755658375,-12.094454408140248,-10.854886000133243,0.9999999999999999,43,updated
539,2.0796853881773174,-12.166930283968869,-11.83853937962953,0.9999999999999999,37,updated
541,2.4310837640274148,-12.159605775069938,-10.902342000323594,0.9999999999999998,15,updated
544,2.3214769395163426,-12.013448469775007,-9.9191714219754,0.9999999999999999,137,updated
545,2.0546159173257306,-12.132369158646384,-8.962801689814382,0.9999999999999999,183,updated
546,2.2026735632409813,-12.304052663117984,-9.936764578110637,0.9999999999999998,147,updated
547,2.3756702808772845,-12.479318798276086,-10.905967300740844,0.9999999999999999,49,updated
548,1.7040634465329076,-11.783801917124547,-10.650623359956729,0.9999999999999999,45,updated
554,1.759212701099062,-10.811303799274055,-10.876910722613259,0.9999999999999999,104,updated
555,2.1340406048428826,-11.350536704488409,-11.631053889730154,0.9999999999999999,130,updated
561,2.0255111813818893,-11.55566963761494,-12.603752118365392,0.9999999999999999,90,updated
